"45.496641","-122.602877","2022-09-14T03:00","PM2.5","24","1"
"45.47142","-122.60147","2022-09-14T03:00","PM2.5","20","1"
"45.25928","-122.588151","2022-09-14T03:00","PM2.5","23","1"
"45.64336","-122.58737","2022-09-14T03:00","PM2.5","20","1"
"45.5418","-122.5795","2022-09-14T03:00","PM2.5","22","1"
"45.562203","-122.575624","2022-09-14T03:00","PM2.5","25","1"
"49.09556","-122.56694","2022-09-14T03:00","PM2.5","56","2"
"48.465401","-122.559998","2022-09-14T03:00","PM2.5","35","1"
"48.950699","-122.554398","2022-09-14T03:00","PM2.5","46","1"
"37.9722","-122.5189","2022-09-14T03:00","PM2.5","30","1"
"45.6166","-122.516602","2022-09-14T03:00","PM2.5","16","1"
"45.4962","-122.4834","2022-09-14T03:00","PM2.5","20","1"
"43.74436","-122.480506","2022-09-14T03:00","PM2.5","20","1"
"44.752092","-122.479672","2022-09-14T03:00","PM2.5","28","1"
"47.22634","-122.46256","2022-09-14T03:00","PM2.5","53","2"
"48.760036","-122.456463","2022-09-14T03:00","PM2.5","63","2"
"47.1864","-122.4517","2022-09-14T03:00","PM2.5","44","1"
"45.863899","-122.410889","2022-09-14T03:00","PM2.5","20","1"
"37.7658","-122.3978","2022-09-14T03:00","PM2.5","9","1"
"47.2656","-122.3858","2022-09-14T03:00","PM2.5","28","1"
"40.5497","-122.3792","2022-09-14T03:00","PM2.5","51","2"
"37.9604","-122.3571","2022-09-14T03:00","PM2.5","33","1"
"47.559975","-122.338265","2022-09-14T03:00","PM2.5","64","2"
"48.410198","-122.337601","2022-09-14T03:00","PM2.5","50","1"
"45.291413","-122.332626","2022-09-14T03:00","PM2.5","23","1"
"47.5297","-122.3203","2022-09-14T03:00","PM2.5","62","2"
"47.597222","-122.319722","2022-09-14T03:00","PM2.5","61","2"
"41.312688","-122.318254","2022-09-14T03:00","PM2.5","33","1"
"49.04278","-122.30972","2022-09-14T03:00","PM2.5","59","2"
"47.568236","-122.308628","2022-09-14T03:00","PM2.5","59","2"
"40.4531","-122.2978","2022-09-14T03:00","PM2.5","35","1"
"48.065339","-122.285194","2022-09-14T03:00","PM2.5","20","1"
"37.8148","-122.282402","2022-09-14T03:00","PM2.5","17","1"
"47.498535","-122.278385","2022-09-14T03:00","PM2.5","65","2"
"47.753633","-122.277192","2022-09-14T03:00","PM2.5","60","2"
"37.793624","-122.263376","2022-09-14T03:00","PM2.5","22","1"
"40.170917","-122.255667","2022-09-14T03:00","PM2.5","34","1"
"38.102507","-122.237976","2022-09-14T03:00","PM2.5","12","1"
"47.386101","-122.230202","2022-09-14T03:00","PM2.5","58","2"
"47.2814","-122.2233","2022-09-14T03:00","PM2.5","51","2"
"37.4828","-122.2022","2022-09-14T03:00","PM2.5","14","1"
"39.53387","-122.190834","2022-09-14T03:00","PM2.5","18","1"
"44.728314","-122.182756","2022-09-14T03:00","PM2.5","21","1"
"48.054315","-122.171529","2022-09-14T03:00","PM2.5","59","2"
"37.743061","-122.169907","2022-09-14T03:00","PM2.5","21","1"
"47.600863","-122.148397","2022-09-14T03:00","PM2.5","40","1"
"48.9477","-122.1471","2022-09-14T03:00","PM2.5","48","1"
"42.910942","-122.145116","2022-09-14T03:00","PM2.5","23","1"
"47.552502","-122.064697","2022-09-14T03:00","PM2.5","30","1"
"37.9383","-122.025","2022-09-14T03:00","PM2.5","18","1"
"39.18919","-121.99887","2022-09-14T03:00","PM2.5","27","1"
"38.356556","-121.949853","2022-09-14T03:00","PM2.5","4","1"
"49.15611","-121.94056","2022-09-14T03:00","PM2.5","55","2"
"47.141102","-121.937897","2022-09-14T03:00","PM2.5","41","1"
"42.541077","-121.921636","2022-09-14T03:00","PM2.5","18","1"
"37.701222","-121.903019","2022-09-14T03:00","PM2.5","25","1"
"37.3483","-121.8947","2022-09-14T03:00","PM2.5","21","1"
"37.338202","-121.849892","2022-09-14T03:00","PM2.5","8","1"
"39.76168","-121.84047","2022-09-14T03:00","PM2.5","24","1"
"37.687526","-121.784217","2022-09-14T03:00","PM2.5","23","1"
"45.28845","-121.782775","2022-09-14T03:00","PM2.5","28","1"
"38.53455","-121.7734","2022-09-14T03:00","PM2.5","6","1"
"47.4902","-121.772697","2022-09-14T03:00","PM2.5","38","1"
"49.238008","-121.762264","2022-09-14T03:00","PM2.5","59","2"
"38.661239","-121.732683","2022-09-14T03:00","PM2.5","8","1"
"42.190296","-121.731369","2022-09-14T03:00","PM2.5","24","1"
"38.167297","-121.688561","2022-09-14T03:00","PM2.5","41","1"
"39.32756","-121.66881","2022-09-14T03:00","PM2.5","7","1"
"39.13868","-121.61884","2022-09-14T03:00","PM2.5","21","1"
"48.246799","-121.603104","2022-09-14T03:00","PM2.5","51","2"
"36.999571","-121.574684","2022-09-14T03:00","PM2.5","17","1"
"44.2921","-121.5555","2022-09-14T03:00","PM2.5","92","2"
"45.685138","-121.527478","2022-09-14T03:00","PM2.5","27","1"
"43.70376","-121.5273","2022-09-14T03:00","PM2.5","185","4"
"38.593328","-121.503728","2022-09-14T03:00","PM2.5","24","1"
"49.36972","-121.49944","2022-09-14T03:00","PM2.5","57","2"
"38.56844","-121.49311","2022-09-14T03:00","PM2.5","38","1"
"37.6825","-121.4406","2022-09-14T03:00","PM2.5","18","1"
"43.868956","-121.434248","2022-09-14T03:00","PM2.5","165","4"
